Id,Regione,Titolo,Codice,Descrizione,Importo
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,2682241.17
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,407442.81
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,394775.51
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2302,Contributi e trasferimenti correnti da altre istituzioni estere,136822.92
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,7163520.26
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,26082899.91
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,13312913.7
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,176574.75
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,13556646.35
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,141044289.7
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,25456154.21
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,942208.21
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,497127.97
IT-LOMBARDIA,Lombardia,ALTRE ENTRATE CORRENTI,3204,Altri proventi,5144591.2
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,610706.94
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,101395624.3
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4103,Alienazione di Impianti e macchinari,13598.29
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,119555.07
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,42474.48
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4301,Alienazione di partecipazioni in altre imprese,11500
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4303,Alienazione di titoli di Stato,7585117.27
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4304,Alienazione di altri titoli,286892
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,12691775.33
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,3283451.14
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,92208251.86
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,2317300
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,1213791.89
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,2313464.16
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,191300
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,44445539.06
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,484870.49
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6300,Depositi per spese contrattuali,2003.1
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,146758.76
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6420,Riscossioni derivanti dalla chiusura di acconti e anticipazioni erogate dall'azienda,179992.74
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6430,Acconti erogati dalla Regione/Provincia autonoma,97900093.7
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,561573745.2
IT-LOMBARDIA,Lombardia,OPERAZIONI FINANZIARIE,6912,Altre ritenute al personale per conto di terzi,1715.64
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,779962022.5
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7300,Mutui e prestiti da altri soggetti,3254291.79
IT-LOMBARDIA,Lombardia,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),1130772533
IT-LOMBARDIA,Lombardia,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),129475.78
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),136526115
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,55004.78
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,8595281.2
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,793518.95
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1056272.51
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,3119542.45
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,12456970.55
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,106808166.2
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,85064901.78
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,11494098.61
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,39867813.64
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,8294989471
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,329066094.4
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,12309912.4
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,252540851.3
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,137184.77
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,2800450.41
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2110,Contributi e trasferimenti correnti da comunita' montane,6727.25
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,1856993.47
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,180140
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,16163.96
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,92257.79
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2115,Contributi e trasferimenti correnti da Policlinici universitari,12500
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,14187.2
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',77000
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,2784251.53
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,4939020.98
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,484971.72
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,42554.34
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,2038292.37
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,1478393.93
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,405845.16
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI CORRENTI,2303,Contributi e trasferimenti correnti da soggetti esteri privati,4500
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,2692622.02
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,3172978.38
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,1458
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,223526.83
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,3198850.21
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,36720077
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,7366339.15
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,37531.17
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,262500
IT-PIEMONTE,Piemonte,ALTRE ENTRATE CORRENTI,3204,Altri proventi,4997622.31
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,37766.87
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,1448750
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,73730
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,2137.4
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,7694295.13
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,30038803.05
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,46368197.17
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5119,Contributi e trasferimenti in c/capitale da Universita',384486.66
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,193600
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,2402015.33
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,740498.19
IT-PIEMONTE,Piemonte,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,3347869.04
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,104006.32
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,98905.22
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,16236669.11
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6420,Riscossioni derivanti dalla chiusura di acconti e anticipazioni erogate dall'azienda,18.2
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,10851904.8
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6910,Ritenute erariali,159486.78
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6911,Ritenute previdenziali e assistenziali al personale,22599.54
IT-PIEMONTE,Piemonte,OPERAZIONI FINANZIARIE,6912,Altre ritenute al personale per conto di terzi,7171.99
IT-PIEMONTE,Piemonte,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,2611020409
IT-PIEMONTE,Piemonte,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),4288914672
IT-PIEMONTE,Piemonte,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),70010038.48
IT-VALLE-DA-AOSTA,Valle d'Aosta,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),5509876.94
IT-VALLE-DA-AOSTA,Valle d'Aosta,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,171575.66
IT-VALLE-DA-AOSTA,Valle d'Aosta,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,1440576.72
IT-VALLE-DA-AOSTA,Valle d'Aosta,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,3027995.96
IT-VALLE-DA-AOSTA,Valle d'Aosta,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,1940671.58
IT-VALLE-DA-AOSTA,Valle d'Aosta,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,326693.03
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,229424761.3
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,12415520.44
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,6
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,773.68
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,53717.68
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,8620.52
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,380000
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,224435.21
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,217035.64
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,177343.09
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,498590.01
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,6204
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,510.59
IT-VALLE-DA-AOSTA,Valle d'Aosta,ALTRE ENTRATE CORRENTI,3204,Altri proventi,56162.57
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,15361899.71
IT-VALLE-DA-AOSTA,Valle d'Aosta,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5106,Contributi e trasferimenti in c/capitale da comuni,74.35
IT-VALLE-DA-AOSTA,Valle d'Aosta,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),158.13
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),159309216.9
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1307143198
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,98418709.13
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,26893482.38
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1943648.12
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1304,Entrate da Policlinici universitari della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,929373.03
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,21333450.46
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,45295664.14
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,127483325.9
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,322747.37
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,57226613.66
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,6383221.08
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,16632915.05
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,6518659051
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,400307037.1
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,125257018.3
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,173125257.7
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,81793.69
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,34129440.12
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2109,Contributi e trasferimenti correnti da unioni di comuni,610875.43
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2110,Contributi e trasferimenti correnti da comunita' montane,154467.56
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,877494.25
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,273912.5
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,46000
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,12840
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2115,Contributi e trasferimenti correnti da Policlinici universitari,83741
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2116,Contributi e trasferimenti correnti da Enti di previdenza,311111.75
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,55789.81
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',35063.51
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2123,Contributi e trasferimenti correnti da ARPA,42000
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,14398268.61
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,1712173.29
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,3123633.9
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,380972.75
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,3884013.12
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,667280.91
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,1468987.18
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,133643.57
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2303,Contributi e trasferimenti correnti da soggetti esteri privati,35948.51
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,9394070.58
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,21146694.93
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,87306378.83
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,126189.69
